-1.016685909730261766e-01,-1.327468350861504831e-01,1.022309473007066913e-02,1.321048015291717385e-02,-6.267773228549817013e-03,-1.341776537449960449e-01,-5.603082561685785584e-02,8.552333098546234177e-03,5.467247114932424767e-02,-8.403811071537636845e-02,1.983249582154226753e-01,-4.125111406791400620e-02,3.343164470796392701e-02,2.390455754556298010e-02,6.385801160508887409e-02,-1.315392103476300256e-01,1.207384285663638535e-01,-2.729540771067901720e-03,6.461684818846728795e-02,3.089239454717299105e-02,2.414650371159814124e-01,5.470767265687284664e-02,-1.223957273729529144e-01,-2.354250656760158850e-02,-5.471346780585904790e-02,-9.531609398574171499e-02,-1.960680923016542843e-01,1.283206648358414803e-01,1.795506966730977816e-01,-6.122136032550385548e-02,1.557541036759318154e-01,-6.777286860905316901e-02,1.039832683028867333e-01,1.040577553756176360e-01,-6.004032036480633910e-02,7.522223285475750434e-03,-1.447738399573705315e-01,-4.660031000651792404e-02,1.327526829321508395e-01,-7.079208431282918434e-02,6.667694960219519573e-02,-1.479278310799556628e-01,-2.395664063206059680e-01,5.301633186461604530e-02,5.876315403669123832e-02,2.058964155140238783e-01,-2.484523972623173954e-02,1.749195701836320227e-01,-6.392302821446167738e-02,1.966333723361002594e-01,1.014830431740175974e-02,8.747088063400519642e-02,2.024917450025649074e-02,-2.241966074745550472e-02,9.979032210684921425e-03,-2.114446072483485151e-01,9.321300996813967898e-02,1.438181177312737417e-02,-3.916081355930532519e-03,1.431196754805252880e-02,-8.470496483080111605e-02,-4.813158243179226081e-02,-6.004077692439642455e-02,6.280670036425280156e-02,4.349171920994998608e-02,-1.708763385167446636e-01,-2.478687697947238866e-01,1.488308910490203363e-01,-8.319666572467890667e-03,-1.937030046984210274e-01,-4.141697559824790431e-02,1.736184640268030946e-02,1.462375526684896732e-01,3.589879311588919930e-02,-2.067693744151007096e-02,3.526552700961894243e-02,1.669729422240455452e-01,1.896142799374218313e-01,-5.522547978849252220e-02,2.586408858320377729e-02,-8.596262596688572510e-02,-5.845115246658475622e-02,-8.291471198935082554e-02,-7.417267832833673857e-02,-1.286682049638338265e-01,-4.394104282951312446e-02,2.111501615442248556e-02,7.896301491269369643e-02,-3.851404780850836013e-02,1.165392359047806997e-01,-1.259084174652009558e-01,-8.083611945633722984e-02,-1.098224156964377118e-03,-1.881541598489803457e-01,9.665105973254572991e-02,8.598085317326623067e-02,-6.172306910332744923e-02,-1.094535798870298754e-01,1.182920195221846549e-01,-3.360117406572681736e-02
9.791570077798746052e-02,9.032066431753280056e-02,6.073841742229323798e-02,2.261358713745685589e-01,1.243145928898248403e-01,-6.559451752784221934e-02,1.380039587598065054e-01,8.708883023306439189e-04,-1.311825240667049974e-01,-2.532273293415491719e-02,1.086866792254014280e-01,-9.773632402874061348e-03,9.454588503171337810e-02,-1.818830571966243426e-01,1.253526557463270352e-01,-8.977467558197975081e-03,1.664223589876464848e-01,-4.917220594786554655e-02,-8.854378959630522516e-02,-5.987482885353219431e-02,6.619748617934713419e-02,4.750919117304044231e-03,3.654101968975225628e-02,4.943220102318096609e-02,-1.771926662873913316e-01,-1.802811801588831420e-02,2.106848314753835549e-02,-2.283764299777001766e-02,1.699077647307576100e-01,1.042019144949860449e-01,3.081564539483238468e-02,6.792306602358839929e-02,3.064945214352831487e-02,1.471664709468770704e-01,7.703153855722773280e-02,5.384229024720130902e-02,2.547958577461139837e-02,4.536262520013063099e-02,1.733626592986502180e-01,4.379650545249276494e-02,-9.126014954692435134e-04,-7.327576022696249969e-02,-1.081523195030675566e-01,6.657742182718690005e-02,-1.147820410584410658e-02,-5.759670659307513513e-02,-1.929800656770349482e-02,-3.112783330096367471e-02,-8.709131645469475602e-02,1.730420976094498853e-01,1.322493524060465164e-01,3.086829088349357306e-02,-7.237146177471301400e-02,-1.103734700257699708e-01,-5.500324634410933000e-02,-1.946922723621385964e-01,-1.078655054757605564e-01,1.143505984942615010e-02,1.971646083087869872e-01,-2.578398542612060640e-02,6.273848210551188909e-02,9.378212264410042132e-02,9.836257670590237145e-02,1.164886997655552453e-01,3.974242485466077286e-03,7.276551572977325855e-02,-7.757333549001176054e-02,-1.052882619876628484e-01,6.462191426456556642e-02,-1.698271687156302223e-01,8.016259061041333678e-02,1.105121973981393335e-02,1.410440605371738043e-01,8.665491024373279949e-02,1.414185136303869675e-02,-8.143152406378570407e-02,-1.772050175478262213e-01,-7.178593445327530187e-02,-1.444252410509221374e-01,5.683059304038452775e-02,8.940850683428291923e-02,1.096464025450043928e-01,4.606543122234477844e-02,1.379961204214551762e-01,1.542975861450711882e-02,-1.687286673175209251e-01,-1.207175091126130584e-01,1.126701146079534532e-01,8.441378392513604334e-03,-8.757005459586210405e-02,-1.460803491441496627e-01,-1.948585550349828943e-01,-7.498115012321600326e-02,-1.076732403138758731e-01,5.567573287138333910e-02,-6.386231745142031957e-02,-5.220666142255593611e-02,8.482417063790899381e-02,8.153868854606842465e-02,-3.376223429493162981e-02
9.551144756348746434e-02,1.111923176560340176e-01,-2.443227678248194659e-02,-5.695547871440031357e-02,7.873241274766772102e-02,-3.186152508801497196e-02,-3.383907731606144303e-02,1.692017273644625952e-01,-6.932441162966915260e-02,1.189379020213062466e-01,-9.834617530382472328e-02,-1.158106745349597594e-01,-6.608449360546772566e-02,1.043957330110896614e-01,2.689713573983152847e-02,-2.920067239722697744e-02,-1.335970626176461729e-01,1.949233169587474279e-01,-7.618404938038696173e-02,-2.185875777803489572e-01,1.913864623966777048e-02,5.362710318335600634e-02,-4.132523305207468772e-02,6.475756403750593249e-02,-1.276070643469839339e-01,-1.486597433794524803e-01,-8.433783414253323563e-02,-1.072854507681810926e-01,1.435021255439145570e-02,3.868534293773959881e-02,-1.508675638134162889e-01,-1.836630324228144540e-02,3.411757041760904441e-02,-1.984370661826824825e-02,5.851243708333356969e-02,-7.802905017292839640e-02,3.710479662089345709e-02,-8.381628115684608415e-02,3.616437161634000579e-03,4.379893846656365830e-02,-9.789977317083728425e-02,-1.795123852038698620e-01,-1.048520900514384180e-01,6.286797920142886582e-03,-1.601210416621429433e-01,1.758624639883184793e-01,-1.056766642093606295e-01,3.207233138156265900e-02,2.346405619020669742e-01,4.304380080683042724e-04,-2.091479784508620821e-01,2.922774963228674805e-01,-1.616301227940147855e-01,7.982872110258198983e-02,-8.631611406015686494e-02,1.493335909371856229e-01,1.849314059033113078e-01,3.006732549970538709e-02,5.405506567328442757e-02,-9.534269679385212748e-02,1.044238804516608721e-01,-8.915594230901131845e-02,-9.521035227399940459e-02,-4.015712770043836088e-02,8.035234936293879360e-02,-1.001013185121422400e-01,2.447909001546946448e-03,9.941020715322314294e-02,-1.388195140758809454e-01,7.762778972600052618e-02,1.535316301091706748e-01,3.990780608388056622e-02,1.666261295773988627e-01,-7.874739932505010753e-02,-1.155776101800235281e-02,1.272199992902787735e-01,-1.341905796288284936e-01,-9.239212527121493101e-02,6.522958869077929989e-02,-1.077684287541615105e-01,6.201384569763380983e-02,-4.231526848598467921e-02,8.910191785082624549e-02,1.780197980782140532e-01,-1.615923885893126577e-02,1.024317133030180071e-01,3.688230683037811881e-03,-1.224346118260807338e-02,9.931982155328597517e-02,3.053169104001717329e-02,-2.407419593075019459e-01,-1.095221081931290613e-01,5.267274877121863597e-02,-1.515689439715576514e-01,5.740506570446261142e-02,-1.692709006520275172e-01,-9.020852585445456040e-02,1.921631680428446676e-01,9.134580051806971690e-02,-6.165187276752859963e-02
4.992842401595678353e-02,1.939829487658162321e-01,7.982362210011213766e-02,8.600601255503446951e-02,4.404769738221236269e-02,-1.481419888330274548e-01,-9.678058993552395017e-02,-3.873761367989728144e-02,-1.196435575111078065e-01,8.180855943655629403e-02,2.110021219956078053e-01,9.501118014896546560e-02,-1.622574512837437338e-02,-1.018165667233979638e-01,6.399702658880140893e-02,-1.643634661734668517e-02,-7.769744717590391057e-03,-8.801611585935804893e-02,4.361817710202876841e-02,-4.387456329699687685e-02,-1.180070911686580265e-01,-1.910203603731447375e-01,1.104654909577545453e-02,-9.772941181865998916e-02,-4.451096216994297750e-02,1.013691488155654546e-01,1.192396403046659392e-01,-6.453166314605686404e-02,2.602744620517572806e-03,1.044868612150619963e-01,-1.386956324478611779e-01,-1.934953563524191567e-02,-2.568431246272154245e-02,-1.170940842402918708e-01,5.485511807929217658e-03,5.895051109167073755e-02,1.254368163628405697e-01,-6.092282069526964300e-02,1.178952537831088471e-02,6.281641893888031958e-02,7.709390470355445557e-02,1.737739810540599172e-02,-1.835567315308749350e-02,-2.180382065880342654e-03,-1.008337644555824808e-01,8.075839072235385663e-02,7.851119148254781521e-02,1.802552180598082296e-02,1.107828577130887671e-01,-5.254392940275772611e-02,-5.209885196622243003e-02,-1.552698288842486452e-01,-4.678136031850285009e-02,2.456660233665214702e-02,-1.517441279460985393e-01,-6.828309939312611270e-04,8.773417661633754749e-02,2.167266383150031478e-02,-6.237063212572416249e-02,-7.917200142244043559e-02,6.373418399655619848e-02,1.419809968489047503e-01,-4.750077656685189331e-02,2.707542810624412322e-02,1.230070492353746263e-02,2.207516973454995771e-02,-1.683128012227449455e-01,6.175101852317792933e-02,8.330625583042727822e-02,-7.911226766897740126e-02,1.487569739333335084e-01,1.558846917590881176e-01,-6.237199729837264450e-02,1.134476254769385857e-02,-8.162756199652215772e-02,-1.524147865855026984e-01,3.551375428008365226e-02,1.114384729767511628e-01,-9.936196079316220175e-02,-5.063805174063987224e-02,-4.681677698484502936e-02,1.212496627993614046e-01,-1.176041730645446259e-01,-7.039324017382551923e-02,6.762610911313542139e-02,-8.340648550079913029e-03,-3.767773721917982294e-03,-2.672264728103163761e-02,-1.349768898862345468e-01,-3.213793065899854529e-02,-1.651077979552935948e-01,-4.701013484193600211e-02,-3.696648242588582156e-02,1.514311972843755405e-01,3.557541169992547297e-02,-2.522585004646707083e-02,-6.891945420827554070e-02,1.268572703985037242e-01,8.714175386624208042e-02,-4.029482405622458047e-02
-8.293074071845844830e-02,-4.064374979307494584e-02,5.582426714304152687e-02,1.378049118999174205e-01,-7.263260622019639123e-02,9.541915176282413091e-02,3.706033846675730464e-02,7.091683068603049644e-02,7.591561634453777851e-02,2.761389191363284104e-02,-8.339862950142085118e-02,-4.510967300587141043e-02,-8.241239792321529423e-02,8.737647002964248066e-02,1.580623333053018109e-01,1.304047049485823340e-01,1.207568540676159374e-01,-1.637045688806453847e-01,3.796743837717105052e-02,3.737350132412436965e-02,5.537016225634248945e-02,1.462338990930788993e-02,-2.139154862625343434e-03,2.856030885453113288e-02,1.214830772282586707e-01,2.113229215009504447e-02,-3.809112096793160207e-02,1.268295020434589415e-01,-7.878036323797141249e-02,-4.972711615705347615e-02,1.700277981111375791e-01,8.670259040954965413e-02,-2.663378994064077854e-02,-2.510785175784413167e-02,-1.702982054794635602e-01,-2.636106726672806169e-02,2.976337437334479197e-01,8.470201444279040759e-02,-5.622171648350808570e-02,1.209674134123083500e-01,-1.479925984971272035e-01,-1.197171550619341995e-01,1.809963245139238064e-01,-6.620902754955515501e-02,4.649238314105427067e-02,1.153204877898601072e-02,2.601548256814354559e-02,-1.126063615551597813e-01,1.957227194845171173e-02,4.562339898161638790e-02,1.094478869352162320e-01,2.942543505972357656e-02,-1.111176527976662776e-01,-1.099495109088974021e-01,1.978864690925141723e-01,-1.697325560973330372e-01,5.371173234852878384e-03,4.813455178766531950e-02,1.942823296440676362e-01,-1.665226750756040180e-02,1.010447529041258730e-01,-2.113895356999816871e-02,-2.281017501245275738e-04,8.576712994633299558e-02,2.184113160275690801e-01,8.636299392308213752e-02,-4.192656744547865189e-02,-4.079387929491703341e-02,1.008268863752111721e-01,1.125398827749704983e-01,9.524929049772692946e-02,-3.846012046403209789e-02,3.364544960030602105e-02,-5.483828100786522497e-02,7.653053105466023354e-02,1.351503824708143175e-01,-1.324566149125555115e-03,2.448412124136919304e-02,-6.892865146038124058e-02,-1.394523604327758681e-01,1.481934086861774746e-02,-4.032233406820232707e-02,-1.139538663277505359e-01,-1.364434038541858241e-01,1.110580606208790427e-01,-3.998409126989711793e-02,-4.003940285028691204e-02,-1.502333275330565952e-02,1.084653390938430939e-01,-1.277762422823067734e-01,-7.281128689216628813e-02,1.026010285937603156e-01,3.524879713051692898e-02,-1.577132977522444079e-02,1.339510480581898033e-01,9.933290636235006521e-02,-8.274333523232894894e-02,-1.203714164347944107e-02,-8.975362023713705228e-02,-9.940675304465471096e-02
-8.863040392650488319e-02,-1.159154028099027567e-01,2.772769391160772950e-04,-6.503971558720188229e-02,-3.804359490684629946e-02,-3.163810870189022462e-02,-1.529919895737673514e-02,-5.244040547534917218e-02,8.494430995237026161e-02,8.872825490380786828e-02,-7.433241644924765135e-02,-1.498904124737964264e-02,-1.549526230592566112e-01,9.661367161369767420e-02,2.194346040207591220e-01,-8.565176082416540992e-02,2.518851255967544805e-02,-2.521480101543407612e-02,-3.845112060314007183e-03,-5.986761437303902977e-02,-1.952923092762796353e-01,-8.125307061410416698e-02,5.411180229044986779e-03,-6.992944748459700537e-03,-3.093486932815443791e-02,-1.765771257024596474e-01,-1.042932681722349812e-02,-4.047757668280917848e-02,1.001222928058408124e-01,2.616397240888639064e-02,4.419360428887090381e-02,9.105353367478689897e-02,1.518524860025241563e-01,-1.375870121151104297e-01,8.755078013218785260e-02,-5.403981419359230737e-02,1.268073127720210219e-02,3.969447191160115768e-02,1.092974834434510406e-01,8.228902978568474261e-03,5.233113982641232620e-02,9.291854275189420642e-02,-6.381465843330351440e-02,-1.817269870987461011e-01,6.645882956474910563e-02,-3.071895973675269759e-02,-1.114017858030348779e-01,1.866162722034159574e-02,-1.149511715340066353e-01,-1.273966406510300409e-01,-3.190017936706242979e-02,3.568671353960902511e-03,3.383836852996096461e-02,-3.594976499671000136e-02,9.578002479136669967e-02,2.288595988183442231e-01,-7.693664860888056387e-03,1.149185441942845581e-01,-1.122784896136510002e-01,-1.550597073638652346e-01,-1.493811148298777036e-01,1.126878375152289141e-01,-1.487985099660427135e-01,-1.498826839667241340e-01,-3.528551081919302935e-03,5.793151537154130060e-02,5.741703744273976562e-03,1.182014965090510267e-02,-8.641566507153061738e-02,-8.386567586769226590e-02,-9.600600594642114127e-02,-1.575204957568151209e-01,-1.902775947064863638e-01,3.878312245527829050e-02,5.145403978969665532e-02,-1.124908119347090008e-01,-2.491933714181107651e-01,1.912019463816837239e-02,-1.728195216660035893e-01,6.925351307430316350e-02,1.739899701894829231e-01,1.286920521089783831e-01,1.214660623215229329e-01,1.350627143261526886e-01,3.016275494413444419e-02,6.162215437457534140e-02,4.880285210110386906e-02,9.308433400122442802e-02,3.668153691340528960e-02,-7.015823264930033665e-02,6.998955841083556728e-02,5.861991307581931182e-02,-7.472423992586954208e-03,-1.127037437675946496e-01,1.811368484469950690e-01,-1.179078689306290173e-01,-3.597267375617992369e-01,-4.738820364083527054e-02,-1.146039397502178481e-02,2.810129847418890454e-03
-7.306493953675825825e-02,-1.278994404904162940e-01,-1.874725529608454178e-01,2.162855232172413919e-02,-8.834127737054782437e-02,-1.152687464941314494e-01,9.832673939400650431e-02,1.387377317719166170e-01,-9.324297175167078899e-02,3.383012902501512931e-02,9.631139892499668287e-02,1.219517958805198948e-01,-4.498630368135306951e-02,-1.443790575308191437e-01,-1.586949000549683075e-01,4.765771287664062605e-02,-1.231335922666353666e-01,-1.225719698384263728e-02,-8.474450789461439315e-02,9.003001576147918062e-04,-6.724534281080644937e-02,4.845028032258595629e-02,-9.787886721826423442e-02,-1.241215132738959226e-01,1.787178414296658469e-01,1.029741316882318708e-01,-7.373404403865208012e-02,-4.199115434946038700e-02,-8.735713666887839901e-02,4.014461500241971875e-02,2.514485501667835035e-02,8.579900767467742162e-02,2.031923707539686624e-02,-2.685669970949350772e-03,1.638992292553538288e-01,1.195718453017390465e-01,-1.179856772849171287e-01,-1.620158281858628813e-01,3.362258374036121156e-01,5.236476852617592825e-02,-1.109848947278765929e-01,1.051895628462941046e-01,1.682345929262691123e-02,-2.354264044932444233e-02,-7.764885058348408586e-02,3.105013809505014627e-02,-1.077410437862691972e-01,-5.100322842631257320e-02,-5.263735944611000819e-03,-1.476267736538848345e-02,6.902017405195984279e-02,1.638984529065425078e-01,-2.425039934801617725e-02,-3.587564850773368452e-02,-5.648466441291567081e-03,-1.079278979777163888e-01,-3.914006371488649300e-02,1.077573062921742264e-01,-1.350210867102749346e-01,3.709432793450925803e-02,-9.660543780545680081e-02,2.857590553668361566e-01,4.110772404431990018e-03,4.507594621048799377e-02,-3.753072642051706598e-02,-9.475966973419984452e-02,-8.943932825669080600e-02,-7.899400537737120975e-02,2.383090655896404342e-01,-1.520091129538554686e-01,1.412728696629725056e-01,-3.364849085473312768e-02,-8.746799905135940745e-02,-6.081860068085052917e-02,-4.817567688576120805e-02,-2.269957965610626058e-02,-1.775099112151531100e-01,1.829162970756962048e-01,-3.392417699696976402e-02,5.968837551615091552e-02,8.241988657641221433e-03,3.780425060576444313e-02,2.924157970738660087e-02,8.645657240959538081e-02,3.954383599400849709e-04,1.058871464898013086e-02,4.149148307591588036e-02,-1.216059018134335867e-01,-6.899347634250466155e-02,-6.230429526782495231e-02,8.932972039952194465e-02,3.948532558629439665e-02,-1.138338658814841836e-01,7.799191715616915488e-02,-3.965420375148073079e-02,6.900495282662513774e-02,-1.691089250061328098e-01,-1.404737651410586929e-01,-1.523850784814333448e-01,3.129022555317469839e-02
-8.758449728425275749e-02,-7.043103483624876815e-02,7.238102874719577751e-02,-1.492268418221363302e-01,1.358519301668715540e-01,1.486718576367928868e-01,-8.140934050404448688e-03,-2.093271334282574558e-02,1.015488479364303961e-02,8.124113666417373536e-02,-9.659076543664635306e-02,-6.561496353698888229e-02,-3.919439979010322719e-03,-1.285980104101404620e-01,1.039878597227304746e-01,-1.621048484293361736e-01,8.701563074352652860e-02,-4.117331145683644777e-02,2.621262342573220296e-03,1.415648712198193104e-01,-5.753502063689532042e-02,1.513634468185742765e-02,1.206432594360826310e-01,-2.816282914229769393e-03,6.943763187087868827e-02,9.117499139391908869e-02,8.673039722562064791e-02,-1.736881356549474509e-01,1.074586815069698276e-01,1.799581118275826730e-02,8.493634596706570172e-02,2.934257656326048902e-02,-1.162643038252173244e-01,-2.611014672635214584e-01,3.092441847134189820e-02,-1.609144604378021093e-02,2.099059569823138235e-03,-1.319593885758169743e-02,-1.504450600010143468e-01,1.158497995159185057e-01,3.873280079705931911e-02,-2.307817499981941467e-02,9.462039074390628246e-02,8.717252917929549372e-02,-2.820301036303920345e-02,-1.091177986707293490e-01,-4.684444881508207509e-02,-4.365525915472833612e-02,-1.233197772544084164e-01,-2.007666849955237059e-02,-2.046179999471537878e-02,-1.000954846062753791e-02,4.772985297222254869e-02,1.954171263566758243e-01,-4.643488115749104528e-02,-2.859328620541062849e-02,3.383325818384481237e-02,1.696032946201782657e-04,3.784268657187681018e-02,-3.833217912458873611e-02,8.860208985470395884e-03,-2.422339148168683454e-01,-1.378900069945147022e-01,-1.287171506134763372e-03,4.975904408380371624e-02,2.200730798463336815e-02,-1.495536674871640881e-01,-1.406275629333325894e-01,1.375790410073595149e-01,1.637495782850106885e-02,7.707726751726337241e-03,-1.383409999153609460e-01,-7.984494932830632496e-02,-1.521422674916464157e-01,-3.965082701514197755e-02,-1.603109207450905196e-02,6.207339562559815310e-02,-1.084547919019157869e-01,-2.541396050924358066e-03,-6.525623363675392419e-02,-1.625456819873203895e-01,-5.908762365513397369e-02,-1.337626043294557199e-01,1.082723877094427661e-01,7.607639332781938879e-02,-2.589675937303259068e-01,2.890845801514874830e-03,-1.101918081209874757e-02,8.566231017556147354e-02,5.378264988682303349e-02,-8.525271656495775341e-03,-3.184083897732219171e-02,3.298896300395179337e-02,-1.625374596574778382e-02,4.830540021430370506e-02,-7.824701907557260472e-02,9.600844095221915120e-02,-7.586566980723331854e-02,-3.384201798499251405e-03,6.313363145908362783e-02
9.848796111654724295e-02,6.275247727723828883e-02,5.565160101075463522e-02,1.732186564156615594e-01,-1.101302594371770666e-01,3.898505164066755346e-02,-5.070536819303071013e-02,-2.773486221659261092e-02,3.370496468984668370e-02,3.997921153440896214e-02,-7.277552481126217665e-02,-1.894464771915133072e-01,-8.453008561048780400e-02,-5.496319183740671493e-02,-6.131099382578666240e-02,-8.567237760115839484e-02,-3.196950294698194112e-02,7.790948074232746656e-02,-4.112177101617792152e-02,-9.099586715643875889e-02,1.399284070276720915e-01,1.853817730792112206e-02,1.215395176989017695e-01,1.649557786578041974e-01,-4.520198624922019959e-02,1.336713431357021142e-01,1.812259867772149091e-01,-3.254324025781445834e-02,-3.653242205186416763e-02,-1.445219062558573617e-02,2.586383819012355936e-02,4.422469284504543241e-02,-9.424551661513397294e-02,-4.745601216598435007e-02,1.778368511464814301e-03,3.158956779755398708e-02,6.558244400521844042e-02,9.170209308778967672e-02,9.956176631958639500e-02,5.396113948902096780e-02,-8.936853641597262976e-03,-1.035721709677790148e-01,-1.476916141815624306e-01,-1.276817878705422682e-01,1.161402000820651592e-01,-3.165869854855664356e-02,2.006394391464470794e-01,7.135882270966058261e-02,-1.802973541321220841e-01,-1.040529627581679960e-02,2.146247159462544296e-01,7.086280100561893891e-02,-4.989117183284037110e-02,-2.089919946006878540e-02,2.054287880946785438e-02,-8.763272086373874448e-02,7.217034457642761136e-03,3.219739898148692991e-01,2.376093852743051821e-02,1.419894908924038135e-02,-1.736999355874098427e-01,1.390124625015373150e-01,2.778630697696030452e-02,-4.650388559014183298e-02,-4.777773187553893686e-02,-4.037974212335572466e-02,-1.946831974683317923e-01,-5.817848667526406142e-02,-4.018963959309992257e-02,1.958785686635291790e-01,5.560992037042850750e-02,-1.842173679925677432e-01,6.612555156078345209e-02,-2.314930631406360989e-02,-1.565460661902445816e-02,-7.474006284738160533e-02,1.344620049382701937e-02,7.641157141078253057e-02,-4.039475204629418281e-03,1.775793189254262772e-02,1.729546718276422923e-02,6.629413001748768464e-03,8.911151126813640633e-02,1.223897317774699234e-01,7.784295748232118728e-02,2.717940969114729932e-01,4.654065459902586264e-03,-1.841414134931227686e-01,1.566259680007924329e-02,2.514856556048191694e-01,-4.145176925927684941e-02,-2.633422880199800392e-02,6.527492079695183802e-02,-6.693574451868003483e-02,-1.981849418563764176e-01,1.551781452870582834e-01,6.344308145287423650e-02,3.645362454400593449e-02,-1.172917862555018509e-01,-4.912731607717214094e-02
5.229009134571969628e-03,7.674836072336166382e-02,-7.794770014155923132e-02,-1.178692771850078508e-01,-1.258108216320335919e-02,4.547596776317550105e-02,-2.657261127216801189e-01,1.661196669042027119e-01,-7.746079671477964709e-03,-3.265337404103240120e-03,5.321007950776621490e-03,4.192135002228934010e-02,-4.323200898488280958e-02,4.786092615496956998e-02,1.619333949435730891e-01,-2.537704224313468981e-01,6.071375232392039328e-02,-7.298529019406106710e-02,1.332155296194932059e-01,-4.211938248111098126e-02,1.628987287176585641e-01,1.621414857354410710e-01,-7.265456210552335981e-02,-1.065361337744542003e-01,9.087973805815165521e-03,-3.208814740757714307e-02,-9.357137505391308063e-02,-1.930948173161242121e-01,9.991221123926791181e-02,1.331826683624879326e-01,-3.200425516828320910e-02,9.098942117488829917e-02,-2.284445824826975002e-02,2.383503960812891065e-01,3.910675758317491008e-02,-1.165239278607216461e-01,5.523058745525895319e-02,-1.370958268140406722e-01,-5.588859897309061964e-02,-2.217725615229261260e-01,-3.119222801036609580e-02,-1.513405749043146842e-01,-1.372012534432245356e-01,-4.248507511398189052e-02,2.441682916713926177e-02,9.035464364846498841e-02,2.704098476454986494e-02,-1.297422943870057410e-01,-8.519292287272324515e-02,-1.219264672742443739e-01,-5.405204965666727396e-02,-2.046262302201398431e-01,1.037870145046210744e-02,5.900585106545161440e-02,1.649119687195919198e-02,6.720844596353066358e-02,-2.864012568814484558e-02,1.046934051265180875e-02,-6.477378367165709250e-02,-2.003837421086697435e-02,-9.780993820046304799e-02,7.491566734636799507e-02,2.508598328766130647e-01,-5.112792624372046457e-02,-4.426715758425256442e-02,-1.209667450282996513e-02,4.091533799726499929e-03,-9.714092588602128708e-02,-1.917662971828550944e-01,4.065108589329485822e-02,-9.452866883478086568e-02,-3.598856034743781046e-02,6.368341157666881913e-02,-1.025698461166005965e-01,3.786450057353468041e-02,-2.367206321882125708e-01,1.586030041221716258e-01,3.236454876888934101e-02,-4.969416310189406910e-02,3.292802759160519399e-02,-1.436050740047383478e-01,2.412932908293597897e-02,1.525871811126888397e-02,4.701226172225348582e-02,1.203436293295344767e-01,8.792395845987832637e-02,-7.396707479858607992e-02,9.917810755740538720e-02,7.078123054206129569e-03,5.174146726895344217e-02,-2.632646080139937686e-02,-1.402617350531997764e-01,-2.241809866643806326e-01,5.971782914683101962e-02,6.862695249995867663e-02,1.179389863429158580e-01,1.714653332794793539e-01,9.637625126426317690e-02,1.341133251822177429e-02,1.449911069820741805e-01
